seed,child,subset,centre_s,auc_base,drop
33,8,first800,0.36000000000000004,0.5662661093695576,-0.004707032005882628
33,13,all,0.36000000000000004,0.5943411097099622,-0.003102143757881315
33,13,odd,0.36000000000000004,0.5725467735777015,-0.003161989308896551
33,13,even,0.36000000000000004,0.6209205582393987,-0.005877616747182124
33,13,first200,0.36000000000000004,0.6250753465943338,-0.0013562386980109364
33,13,first400,0.36000000000000004,0.5866313851817764,0.0006519404816689445
33,13,first800,0.36000000000000004,0.5778764658075002,-0.005060180347536747
33,17,all,0.36000000000000004,0.41770624685197544,-0.0010952196881845455
33,17,odd,0.36000000000000004,0.38923200859291085,-0.004453097028285002
33,17,even,0.36000000000000004,0.44638195162799865,0.0005664745579035957
33,17,first200,0.36000000000000004,0.46906250000000005,-0.004218749999999938
33,17,first400,0.36000000000000004,0.43569835961140313,0.008600095556617338
33,17,first800,0.36000000000000004,0.41770624685197544,-0.0010952196881845455
33,18,all,0.36000000000000004,0.5724216216216217,0.0018054054054054136
33,18,odd,0.36000000000000004,0.5686542212315409,-0.012719420451379193
33,18,even,0.36000000000000004,0.5748953349282298,0.016821172248803862
33,18,first200,0.36000000000000004,0.5800000000000001,0.009765625000000111
33,18,first400,0.36000000000000004,0.58404296875,0.006640624999999956
33,18,first800,0.36000000000000004,0.5655832248905714,0.003465239165582279
33,19,all,0.36000000000000004,0.6432408575031525,-0.0019010088272384262
33,19,odd,0.36000000000000004,0.6552286370710739,-0.013253785913683536
33,19,even,0.36000000000000004,0.6307731958762886,0.010940721649484342
33,19,first200,0.36000000000000004,0.6828661844484629,-0.004596142254370106
33,19,first400,0.36000000000000004,0.6400744935578276,-0.00060811067614297
33,19,first800,0.36000000000000004,0.6407949224041178,-0.0035798599016989563
33,20,all,0.36000000000000004,0.5289641713560318,-0.003879383845847739
33,20,odd,0.36000000000000004,0.5053314789058878,-0.0005795085767269503
33,20,even,0.36000000000000004,0.5530149923539762,-0.007738237034418782
33,20,first200,0.36000000000000004,0.5805556611303258,-0.0022804150355364428
33,20,first400,0.36000000000000004,0.5537511126591586,-0.0012045744804366487
33,20,first800,0.36000000000000004,0.5282091097308489,-0.006295016475665549
33,20,rec:B3f16ac6256e6,0.36000000000000004,0.50656715079792,-0.013681190604267535
33,20,rec:Bd25987f72256,0.36000000000000004,0.5502284883419016,0.0034695175780236065
33,32,all,0.36000000000000004,0.6543531249999999,-0.010003125000000113
33,32,odd,0.36000000000000004,0.6493950014069735,-0.0112174157734517
33,32,even,0.36000000000000004,0.6591425986158324,-0.008461519649800686
33,32,first200,0.36000000000000004,0.6908529234478601,0.002034358047016238
33,32,first400,0.36000000000000004,0.6787850897376899,-0.0031638288080992893
33,32,first800,0.36000000000000004,0.6733638546253365,-0.013083330903294055
33,33,all,0.36000000000000004,0.5042544394876001,0.011419635771967362
33,33,odd,0.36000000000000004,0.5014215113189499,0.013603996173875976
33,33,even,0.36000000000000004,0.5072434661525279,0.00910454155955448
33,33,first200,0.36000000000000004,0.47460819770946344,0.02102169981916807
33,33,first400,0.36000000000000004,0.54490234375,0.018105468750000075
33,33,first800,0.36000000000000004,0.50830078125,0.011459960937500013
33,34,all,0.36000000000000004,0.6424687108886109,0.011248435544430668
33,34,odd,0.36000000000000004,0.638892889721062,0.00722550290460422
33,34,even,0.36000000000000004,0.6460145687034903,0.014581804842259682
33,34,first200,0.36000000000000004,0.6457203134418324,0.010096443640747577
33,34,first400,0.36000000000000004,0.6760047553305721,0.007324743058751304
33,34,first800,0.36000000000000004,0.6441888043235258,0.012670224244014872
33,35,all,0.36000000000000004,0.553309481216458,-0.0009739614390776863
33,35,odd,0.36000000000000004,0.5597964729370009,-0.0056982031943212386
33,35,even,0.36000000000000004,0.5461673359426625,0.001474101560514418
33,35,first200,0.36000000000000004,0.55515625,0.01585937500000001
33,35,first400,0.36000000000000004,0.5734742056581137,0.005398815743643315
33,35,first800,0.36000000000000004,0.5726970518764762,-0.003159050923901008
33,38,all,0.36000000000000004,0.6488280530338164,-0.0010402835924248066
33,38,odd,0.36000000000000004,0.6539339766251087,0.001843068677897075
33,38,even,0.36000000000000004,0.643701065331793,-0.004678475163650497
33,38,first200,0.36000000000000004,0.613032571928091,-0.009368705104328967
33,38,first400,0.36000000000000004,0.6314395508085255,-0.0022344001309818617
33,38,first800,0.36000000000000004,0.6617380206011804,-0.00042624811537439466
33,38,rec:B7e5c5fda0c76,0.36000000000000004,0.6245993436258923,-0.00900598909448469
33,38,rec:Bf01015be23f4,0.36000000000000004,0.6741845764854615,0.006185208596713121
33,53,all,0.36000000000000004,0.5163463475824954,0.0023625834378676602
33,53,odd,0.36000000000000004,0.5120879421750082,0.006269849961669016
33,53,even,0.36000000000000004,0.5180679563492064,-0.0051835317460317
33,53,first200,0.36000000000000004,0.4561482820976492,-0.02380952380952378
33,53,first400,0.36000000000000004,0.47525059019311894,-0.011203993962614622
33,53,first800,0.36000000000000004,0.5072558593750001,-0.008041992187499902
33,54,all,0.36000000000000004,0.578454385556504,0.013152789632963402
33,54,odd,0.36000000000000004,0.6076541496388824,0.018364304623846528
33,54,even,0.36000000000000004,0.5480188482765802,0.008174528793085445
33,54,first200,0.36000000000000004,0.5433996383363471,-0.0097950572634119
33,54,first400,0.36000000000000004,0.5815692590888174,0.01131308482896154
33,54,first800,0.36000000000000004,0.58548828125,0.014882812499999898
33,68,all,0.36000000000000004,0.6470116032985477,0.016407599309153587
33,68,odd,0.36000000000000004,0.6640624999999999,-0.000976562500000111
33,68,even,0.36000000000000004,0.6274349913925885,0.02971822053094142
33,68,first200,0.36000000000000004,0.7327214573772771,0.034835210680016715
33,68,first400,0.36000000000000004,0.6956110256713592,0.025631925549114642
33,68,first800,0.36000000000000004,0.6470116032985477,0.016407599309153587
33,7,all,0.39999999999999997,0.4945890644537911,-0.014209389564624308
33,7,odd,0.39999999999999997,0.540948275862069,0.000550256786500336
33,7,even,0.39999999999999997,0.45174963924963923,-0.028679653679653694
33,7,first200,0.39999999999999997,0.49877281791685846,-0.027611596870685595
33,7,first400,0.39999999999999997,0.5126018781006378,-0.02006555634301921
33,7,first800,0.39999999999999997,0.4945890644537911,-0.014209389564624308
33,8,all,0.39999999999999997,0.5542718414313745,-0.004862150387442199
33,8,odd,0.39999999999999997,0.5263541134389371,-0.00014052120592744632
33,8,even,0.39999999999999997,0.585622150561548,-0.011147559212720815
33,8,first200,0.39999999999999997,0.569182389937107,-0.008897070102776405
33,8,first400,0.39999999999999997,0.5669197729713147,-0.010526921306948767
33,8,first800,0.39999999999999997,0.5662661093695576,-0.0019060335152289998
33,13,all,0.39999999999999997,0.5943411097099622,0.0007976040353090408
33,13,odd,0.39999999999999997,0.5725467735777015,-0.007171153111874662
33,13,even,0.39999999999999997,0.6209205582393987,0.009004294149221659
33,13,first200,0.39999999999999997,0.6250753465943338,0.008288125376732847
33,13,first400,0.39999999999999997,0.5866313851817764,0.002991256327657621
33,13,first800,0.39999999999999997,0.5778764658075002,-0.0007788614110454395
33,17,all,0.39999999999999997,0.41770624685197544,-0.008053085942533178
33,17,odd,0.39999999999999997,0.38923200859291085,-0.016760651629072698
33,17,even,0.39999999999999997,0.44638195162799865,0.0009851731441801181
33,17,first200,0.39999999999999997,0.46906250000000005,-0.007968749999999913
33,17,first400,0.39999999999999997,0.43569835961140313,-0.0061514572384137045
33,17,first800,0.39999999999999997,0.41770624685197544,-0.008053085942533178
33,18,all,0.39999999999999997,0.5724216216216217,-0.011073873873873818
33,18,odd,0.39999999999999997,0.5686542212315409,-0.01524101421008639
33,18,even,0.39999999999999997,0.5748953349282298,-0.006549043062200832
33,18,first200,0.39999999999999997,0.5800000000000001,-0.007499999999999729
33,18,first400,0.39999999999999997,0.58404296875,-0.013203125000000093
33,18,first800,0.39999999999999997,0.5655832248905714,-0.009986592531251226
33,19,all,0.39999999999999997,0.6432408575031525,-0.008193568726355682
33,19,odd,0.39999999999999997,0.6552286370710739,-0.016551792287358813
33,19,even,0.39999999999999997,0.6307731958762886,0.0011211340206184195
33,19,first200,0.39999999999999997,0.6828661844484629,-0.00376732971669691
33,19,first400,0.39999999999999997,0.6400744935578276,-0.0012922351868037696
33,19,first800,0.39999999999999997,0.6407949224041178,-0.0108992221061186
33,20,all,0.39999999999999997,0.5289641713560318,-0.008662536236002882
33,20,odd,0.39999999999999997,0.5053314789058878,-0.006367116813974061
33,20,even,0.39999999999999997,0.5530149923539762,-0.01101949543928149
33,20,first200,0.39999999999999997,0.5805556611303258,-0.0010071833073618253
33,20,first400,0.39999999999999997,0.5537511126591586,0.0029896667827702395
33,20,first800,0.39999999999999997,0.5282091097308489,-0.009422476890327491
33,20,rec:B3f16ac6256e6,0.39999999999999997,0.50656715079792,-0.010301237224314197
33,20,rec:Bd25987f72256,0.39999999999999997,0.5502284883419016,-0.006831931245780742
33,32,all,0.39999999999999997,0.6543531249999999,-0.0033593750000002753
33,32,odd,0.39999999999999997,0.6493950014069735,-0.009439512931365357
33,32,even,0.39999999999999997,0.6591425986158324,0.0013205839915874096
33,32,first200,0.39999999999999997,0.6908529234478601,0.002109704641350185
33,32,first400,0.39999999999999997,0.6787850897376899,0.004544408651633747
33,32,first800,0.39999999999999997,0.6733638546253365,-0.005375246648975929
33,33,all,0.39999999999999997,0.5042544394876001,0.0033308660251665234
33,33,odd,0.39999999999999997,0.5014215113189499,0.004928791582527292
33,33,even,0.39999999999999997,0.5072434661525279,0.0035480934018852217
33,33,first200,0.39999999999999997,0.47460819770946344,0.008137432188065008
33,33,first400,0.39999999999999997,0.54490234375,0.01277343750000004
33,33,first800,0.39999999999999997,0.50830078125,0.0050878906250000355
33,34,all,0.39999999999999997,0.6424687108886109,0.010187734668335557
33,34,odd,0.39999999999999997,0.638892889721062,0.008257717605261838
33,34,even,0.39999999999999997,0.6460145687034903,0.01101823708206695
33,34,first200,0.39999999999999997,0.6457203134418324,0.007685352622061492
33,34,first400,0.39999999999999997,0.6760047553305721,0.011313084828961428
33,34,first800,0.39999999999999997,0.6441888043235258,0.013545038346018279
33,35,all,0.39999999999999997,0.553309481216458,-4.9691910156912655e-05
33,35,odd,0.39999999999999997,0.5597964729370009,-0.002190550133096769
33,35,even,0.39999999999999997,0.5461673359426625,0.0005210186550094198
33,35,first200,0.39999999999999997,0.55515625,0.015000000000000013
33,35,first400,0.39999999999999997,0.5734742056581137,0.010604125546654353
33,35,first800,0.39999999999999997,0.5726970518764762,-0.0022550763518307537
33,38,all,0.39999999999999997,0.6488280530338164,0.007990330921357813
33,38,odd,0.39999999999999997,0.6539339766251087,0.006567111603155373
33,38,even,0.39999999999999997,0.643701065331793,0.007579258118341592
33,38,first200,0.39999999999999997,0.613032571928091,0.0015202766903578135
33,38,first400,0.39999999999999997,0.6314395508085255,0.009043541909449115
33,38,first800,0.39999999999999997,0.6617380206011804,0.00964782162856015
33,38,rec:B7e5c5fda0c76,0.39999999999999997,0.6245993436258923,-0.0076332222349921874
33,38,rec:Bf01015be23f4,0.39999999999999997,0.6741845764854615,0.024797724399494347
33,53,all,0.39999999999999997,0.5163463475824954,-0.0003347264017886653
33,53,odd,0.39999999999999997,0.5120879421750082,0.004887197459204851
33,53,even,0.39999999999999997,0.5180679563492064,-0.008159722222222165
33,53,first200,0.39999999999999997,0.4561482820976492,-0.03149487643158533
33,53,first400,0.39999999999999997,0.47525059019311894,-0.011242695150741056
33,53,first800,0.39999999999999997,0.5072558593750001,-0.0072070312499998845
33,54,all,0.39999999999999997,0.578454385556504,0.00836760559737193
33,54,odd,0.39999999999999997,0.6076541496388824,0.013300948415452263
33,54,even,0.39999999999999997,0.5480188482765802,0.0035015099448089115
33,54,first200,0.39999999999999997,0.5433996383363471,-0.017329716696805386
33,54,first400,0.39999999999999997,0.5815692590888174,0.012521092192054106
33,54,first800,0.39999999999999997,0.58548828125,0.011567382812499916
33,68,all,0.39999999999999997,0.6470116032985477,0.014206134909630408
33,68,odd,0.39999999999999997,0.6640624999999999,-0.004935599662162282
33,68,even,0.39999999999999997,0.6274349913925885,0.028834828304793003
33,68,first200,0.39999999999999997,0.7327214573772771,0.03393130301766101
33,68,first400,0.39999999999999997,0.6956110256713592,0.021392799400607232
33,68,first800,0.39999999999999997,0.6470116032985477,0.014206134909630408
33,7,all,0.44,0.4945890644537911,-0.008377856087302515
33,7,odd,0.44,0.540948275862069,-0.0035766691122522953
33,7,even,0.44,0.45174963924963923,-0.014971139971139968
33,7,first200,0.44,0.49877281791685846,-0.006059211535511477
33,7,first400,0.44,0.5126018781006378,-0.007463678242381255
33,7,first800,0.44,0.4945890644537911,-0.008377856087302515
33,8,all,0.44,0.5542718414313745,-0.002650570354850501
33,8,odd,0.44,0.5263541134389371,-0.00020439448134901284
33,8,even,0.44,0.585622150561548,-0.004725897920604738
33,8,first200,0.44,0.569182389937107,0.0030679552078540784
33,8,first400,0.44,0.5669197729713147,-0.00435266145114277
33,8,first800,0.44,0.5662661093695576,-0.0016593134409227384
33,13,all,0.44,0.5943411097099622,0.0016740226986129425
33,13,odd,0.44,0.5725467735777015,-0.008877434135166062
33,13,even,0.44,0.6209205582393987,0.013754696725711169
33,13,first200,0.44,0.6250753465943338,0.0042194092827004814
33,13,first400,0.44,0.5866313851817764,-0.0043143120110447075
33,13,first800,0.44,0.5778764658075002,-0.0008417508417508657
33,17,all,0.44,0.41770624685197544,-0.009031169835189978
33,17,odd,0.44,0.38923200859291085,-0.012397064088793375
33,17,even,0.44,0.44638195162799865,-0.007290281266932597
33,17,first200,0.44,0.46906250000000005,-0.00765624999999992
33,17,first400,0.44,0.43569835961140313,-0.014134416308329234
33,17,first800,0.44,0.41770624685197544,-0.009031169835189978
33,18,all,0.44,0.5724216216216217,-0.006342342342342322
33,18,odd,0.44,0.5686542212315409,-0.0019504040122595434
33,18,even,0.44,0.5748953349282298,-0.009270334928229484
33,18,first200,0.44,0.5800000000000001,-0.013593749999999849
33,18,first400,0.44,0.58404296875,-0.012578125000000107
33,18,first800,0.44,0.5655832248905714,-0.0051608896249851766
33,19,all,0.44,0.6432408575031525,-0.010611601513241031
33,19,odd,0.44,0.6552286370710739,-0.01560068183502561
33,19,even,0.44,0.6307731958762886,-0.00640463917525802
33,19,first200,0.44,0.6828661844484629,-0.00015069318866789416
33,19,first400,0.44,0.6400744935578276,-0.007259321196457669
33,19,first800,0.44,0.6407949224041178,-0.011223344556677839
33,20,all,0.44,0.5289641713560318,-0.0065452168476097805
33,20,odd,0.44,0.5053314789058878,-0.009268398462619842
33,20,even,0.44,0.5530149923539762,-0.004211076360339128
33,20,first200,0.44,0.5805556611303258,-0.0010451902246207956
33,20,first400,0.44,0.5537511126591586,0.0013932427725530383
33,20,first800,0.44,0.5282091097308489,-0.005751902720671831
33,20,rec:B3f16ac6256e6,0.44,0.50656715079792,-0.005903711672942458
33,20,rec:Bd25987f72256,0.44,0.5502284883419016,-0.007133769538349655
33,32,all,0.44,0.6543531249999999,0.0011781249999998078
33,32,odd,0.44,0.6493950014069735,-0.0029290629556675274
33,32,even,0.44,0.6591425986158324,0.003998434863417444
33,32,first200,0.44,0.6908529234478601,0.0003767329716697354
33,32,first400,0.44,0.6787850897376899,0.0028570332873141258
33,32,first800,0.44,0.6733638546253365,-0.000369365954179135
33,33,all,0.44,0.5042544394876001,-0.0004501170304279656
33,33,odd,0.44,0.5014215113189499,-0.0016207886066533783
33,33,even,0.44,0.5072434661525279,0.001004177377892046
33,33,first200,0.44,0.47460819770946344,0.003691983122362741
33,33,first400,0.44,0.54490234375,0.006562500000000027
33,33,first800,0.44,0.50830078125,0.0007519531249999822
33,34,all,0.44,0.6424687108886109,0.002934918648310525
33,34,odd,0.44,0.638892889721062,0.0018723894570070732
33,34,even,0.44,0.6460145687034903,0.0026595744680851796
33,34,first200,0.44,0.6457203134418324,-0.0022603978300179683
33,34,first400,0.44,0.6760047553305721,0.004678631691977131
33,34,first800,0.44,0.6441888043235258,0.005404407119042887
33,35,all,0.44,0.553309481216458,-0.0024448419797257204
33,35,odd,0.44,0.5597964729370009,-0.002093500443655749
33,35,even,0.44,0.5461673359426625,-0.00195699689930362
33,35,first200,0.44,0.55515625,0.011953124999999898
33,35,first400,0.44,0.5734742056581137,0.005089206238631516
33,35,first800,0.44,0.5726970518764762,-0.0031882113939676326
33,38,all,0.44,0.6488280530338164,0.0047972161693423665
33,38,odd,0.44,0.6539339766251087,0.005632996590637651
33,38,even,0.44,0.643701065331793,0.0026119881915028786
33,38,first200,0.44,0.613032571928091,0.003268594884269005
33,38,first400,0.44,0.6314395508085255,0.004102820930165452
33,38,first800,0.44,0.6617380206011804,0.004803207334390547
33,38,rec:B7e5c5fda0c76,0.44,0.6245993436258923,-0.0053793306005694985
33,38,rec:Bf01015be23f4,0.44,0.6741845764854615,0.01643489254108732
33,53,all,0.44,0.5163463475824954,0.0023853318341056085
33,53,odd,0.44,0.5120879421750082,0.0014921695323623085
33,53,even,0.44,0.5180679563492064,0.00053323412698425
33,53,first200,0.44,0.4561482820976492,-0.010699216395418987
33,53,first400,0.44,0.47525059019311894,0.0019544100003870413
33,53,first800,0.44,0.5072558593750001,0.0038134765625000844
33,54,all,0.44,0.578454385556504,0.0016004500659579923
33,54,odd,0.44,0.6076541496388824,0.0045621610507105
33,54,even,0.44,0.5480188482765802,-0.0020306154326772408
33,54,first200,0.44,0.5433996383363471,-0.013637733574442534
33,54,first400,0.44,0.5815692590888174,-0.0005560668814234004
33,54,first800,0.44,0.58548828125,0.0007958984374999423
33,68,all,0.44,0.6470116032985477,0.0009851857257533458
33,68,odd,0.44,0.6640624999999999,-0.0007126266891892552
33,68,even,0.44,0.6274349913925885,0.0024689680166711803
33,68,first200,0.44,0.7327214573772771,0.01856487275761376
33,68,first400,0.44,0.6956110256713592,0.005382704365313962
33,68,first800,0.44,0.6470116032985477,0.0009851857257533458
33,7,all,0.48000000000000004,0.4945890644537911,-0.002750937819711252
33,7,odd,0.48000000000000004,0.540948275862069,-0.006006969919295613
33,7,even,0.48000000000000004,0.45174963924963923,-0.0027958152958153515
33,7,first200,0.48000000000000004,0.49877281791685846,0.0009203865623562124
33,7,first400,0.48000000000000004,0.5126018781006378,-0.003742912827781719
33,7,first800,0.48000000000000004,0.4945890644537911,-0.002750937819711252
33,8,all,0.48000000000000004,0.5542718414313745,-0.004226944693870749
33,8,odd,0.48000000000000004,0.5263541134389371,-0.002503832396525296
33,8,even,0.48000000000000004,0.585622150561548,-0.004725897920604849
33,8,first200,0.48000000000000004,0.569182389937107,-0.002224267525694046
33,8,first400,0.48000000000000004,0.5669197729713147,0.001974996165056031
33,8,first800,0.48000000000000004,0.5662661093695576,-0.0026510313866636714
33,13,all,0.48000000000000004,0.5943411097099622,0.001197982345523374
33,13,odd,0.48000000000000004,0.5725467735777015,-0.0021835624284076705
33,13,even,0.48000000000000004,0.6209205582393987,0.0054884594739667
33,13,first200,0.48000000000000004,0.6250753465943338,-0.008363471971066905
33,13,first400,0.48000000000000004,0.5866313851817764,-0.008628624022089304
33,13,first800,0.48000000000000004,0.5778764658075002,-0.0008272378962034255
33,17,all,0.48000000000000004,0.41770624685197544,-0.011830715348303378
33,17,odd,0.48000000000000004,0.38923200859291085,-0.009286609380594335
33,17,even,0.48000000000000004,0.44638195162799865,-0.016033692921530895
33,17,first200,0.48000000000000004,0.46906250000000005,-0.0014843749999999822
33,17,first400,0.48000000000000004,0.43569835961140313,-0.01347746456442106
33,17,first800,0.48000000000000004,0.41770624685197544,-0.011830715348303378
33,18,all,0.48000000000000004,0.5724216216216217,-0.003679279279279135
33,18,odd,0.48000000000000004,0.5686542212315409,-0.002577319587628746
33,18,even,0.48000000000000004,0.5748953349282298,-0.00382775119617218
33,18,first200,0.48000000000000004,0.5800000000000001,-0.00578124999999996
33,18,first400,0.48000000000000004,0.58404296875,-0.005468750000000022
33,18,first800,0.48000000000000004,0.5655832248905714,-0.0008379667967979287
33,19,all,0.48000000000000004,0.6432408575031525,-0.0030863808322825204
33,19,odd,0.48000000000000004,0.6552286370710739,-0.006571308579757407
33,19,even,0.48000000000000004,0.6307731958762886,-0.0007989690721650344
33,19,first200,0.48000000000000004,0.6828661844484629,-0.013185654008438852
33,19,first400,0.48000000000000004,0.6400744935578276,-0.004427805860666489
33,19,first800,0.48000000000000004,0.6407949224041178,-0.002873563218390718
33,20,all,0.48000000000000004,0.5289641713560318,-0.001529964569241482
33,20,odd,0.48000000000000004,0.5053314789058878,-0.005376344086021501
33,20,even,0.48000000000000004,0.5530149923539762,0.0017558958911266798
33,20,first200,0.48000000000000004,0.5805556611303258,-0.0036106571395994047
33,20,first400,0.48000000000000004,0.5537511126591586,-0.002268857153914672
33,20,first800,0.48000000000000004,0.5282091097308489,-0.0011652037830849338
33,20,rec:B3f16ac6256e6,0.48000000000000004,0.50656715079792,-0.0030930607853684178
33,20,rec:Bd25987f72256,0.48000000000000004,0.5502284883419016,0.00045762579841091
33,32,all,0.48000000000000004,0.6543531249999999,0.001121874999999939
33,32,odd,0.48000000000000004,0.6493950014069735,0.0011895321173672757
33,32,even,0.48000000000000004,0.6591425986158324,0.001919737839622515
33,32,first200,0.48000000000000004,0.6908529234478601,-0.005952380952381042
33,32,first400,0.48000000000000004,0.6787850897376899,-0.0015148028838778416
33,32,first800,0.48000000000000004,0.6733638546253365,0.0008067730051808386
33,33,all,0.48000000000000004,0.5042544394876001,-0.0017171131160769182
33,33,odd,0.48000000000000004,0.5014215113189499,-0.00702784567966841
33,33,even,0.48000000000000004,0.5072434661525279,0.0026242502142245216
33,33,first200,0.48000000000000004,0.47460819770946344,-0.008288125376733013
33,33,first400,0.48000000000000004,0.54490234375,-0.002343749999999978
33,33,first800,0.48000000000000004,0.50830078125,-0.0013183593750000222
33,34,all,0.48000000000000004,0.6424687108886109,-0.0019399249061325952
33,34,odd,0.48000000000000004,0.638892889721062,-0.003756781410533372
33,34,even,0.48000000000000004,0.6460145687034903,-0.001519756838905706
33,34,first200,0.48000000000000004,0.6457203134418324,0.000979505726341201
33,34,first400,0.48000000000000004,0.6760047553305721,0.0023776652860867387
33,34,first800,0.48000000000000004,0.6441888043235258,-0.0010400567657149473
33,35,all,0.48000000000000004,0.553309481216458,-0.0022460743390976257
33,35,odd,0.48000000000000004,0.5597964729370009,-0.0038126663708962782
33,35,even,0.48000000000000004,0.5461673359426625,0.0008514207289177511
33,35,first200,0.48000000000000004,0.55515625,0.00398437500000004
33,35,first400,0.48000000000000004,0.5734742056581137,0.005824528813034524
33,35,first800,0.48000000000000004,0.5726970518764762,-0.0006415303414690765
33,38,all,0.48000000000000004,0.6488280530338164,-0.0034130831146884644
33,38,odd,0.48000000000000004,0.6539339766251087,-0.0026545221231143445
33,38,even,0.48000000000000004,0.643701065331793,-0.004209985881144962
33,38,first200,0.48000000000000004,0.613032571928091,-9.501729314720375e-05
33,38,first400,0.48000000000000004,0.6314395508085255,-0.005147788232801265
33,38,first800,0.48000000000000004,0.6617380206011804,-0.004437851806926685
33,38,rec:B7e5c5fda0c76,0.48000000000000004,0.6245993436258923,-0.005679423821016827
33,38,rec:Bf01015be23f4,0.48000000000000004,0.6741845764854615,3.1605562579084534e-05
33,53,all,0.48000000000000004,0.5163463475824954,0.00037372365248256045
33,53,odd,0.48000000000000004,0.5120879421750082,0.000725550323075197
33,53,even,0.48000000000000004,0.5180679563492064,-0.002306547619047472
33,53,first200,0.48000000000000004,0.4561482820976492,-0.014993972272453249
33,53,first400,0.48000000000000004,0.47525059019311894,-0.005572971090212431
33,53,first800,0.48000000000000004,0.5072558593750001,0.0034130859375000044
33,54,all,0.48000000000000004,0.578454385556504,0.001726546131760709
33,54,odd,0.48000000000000004,0.6076541496388824,0.0038553473667977123
33,54,even,0.48000000000000004,0.5480188482765802,-0.0006248047485161168
33,54,first200,0.48000000000000004,0.5433996383363471,-0.0010548523206751481
33,54,first400,0.48000000000000004,0.5815692590888174,0.0024927136063814803
33,54,first800,0.48000000000000004,0.58548828125,0.0005029296874998757
33,68,all,0.48000000000000004,0.6470116032985477,-0.00794838113308527
33,68,odd,0.48000000000000004,0.6640624999999999,-0.005120354729729715
33,68,even,0.48000000000000004,0.6274349913925885,-0.012163631421581833
33,68,first200,0.48000000000000004,0.7327214573772771,0.004241412877207584
33,68,first400,0.48000000000000004,0.6956110256713592,-0.004534879135612568
33,68,first800,0.48000000000000004,0.6470116032985477,-0.00794838113308527
33,7,all,0.52,0.4945890644537911,-0.008093668296010048
33,7,odd,0.52,0.540948275862069,-0.00591526045487889
33,7,even,0.52,0.45174963924963923,-0.009695165945166007
33,7,first200,0.52,0.49877281791685846,-0.0230096640589047
33,7,first400,0.52,0.5126018781006378,-0.01966690290574058
33,7,first800,0.52,0.4945890644537911,-0.008093668296010048
33,8,all,0.52,0.5542718414313745,-0.003601716053077908
33,8,odd,0.52,0.5263541134389371,-0.0009580991313234977
33,8,even,0.52,0.585622150561548,-0.005365284109863033
33,8,first200,0.52,0.569182389937107,0.014956281638288327
33,8,first400,0.52,0.5669197729713147,0.009817456665132673
33,8,first800,0.52,0.5662661093695576,-0.0023462595301677602
33,13,all,0.52,0.5943411097099622,0.0037200504413620328
33,13,odd,0.52,0.5725467735777015,-0.007027968690339836
33,13,even,0.52,0.6209205582393987,0.014667203435319354
33,13,first200,0.52,0.6250753465943338,-0.004897528631705894
33,13,first400,0.52,0.5866313851817764,-0.003470624328884786
33,13,first800,0.52,0.5778764658075002,0.0006724331436973596
33,17,all,0.52,0.41770624685197544,-0.008439634067774815
33,17,odd,0.52,0.38923200859291085,-0.015597028284998204
33,17,even,0.52,0.44638195162799865,-0.0028816314467267623
33,17,first200,0.52,0.46906250000000005,0.018750000000000044
33,17,first400,0.52,0.43569835961140313,-0.01608536391145088
33,17,first800,0.52,0.41770624685197544,-0.008439634067774815
33,18,all,0.52,0.5724216216216217,-0.006057657657657756
33,18,odd,0.52,0.5686542212315409,0.002521593758707197
33,18,even,0.52,0.5748953349282298,-0.014069976076554913
33,18,first200,0.52,0.5800000000000001,-0.007890624999999929
33,18,first400,0.52,0.58404296875,-0.0011718750000000444
33,18,first800,0.52,0.5655832248905714,-0.0032039906936391915
33,19,all,0.52,0.6432408575031525,0.0035750315258511467
33,19,odd,0.52,0.6552286370710739,0.0025321771782901292
33,19,even,0.52,0.6307731958762886,0.004858247422680262
33,19,first200,0.52,0.6828661844484629,-0.0015822784810126667
33,19,first400,0.52,0.6400744935578276,0.007316331572346235
33,19,first800,0.52,0.6407949224041178,0.006230891288362628
33,20,all,0.52,0.5289641713560318,-0.002360787434396272
33,20,odd,0.52,0.5053314789058878,-0.005645535166823645
33,20,even,0.52,0.5530149923539762,0.0005955445582594976
33,20,first200,0.52,0.5805556611303258,-0.006423169016760988
33,20,first400,0.52,0.5537511126591586,-0.008045009481791099
33,20,first800,0.52,0.5282091097308489,-0.0006330252043662554
33,20,rec:B3f16ac6256e6,0.52,0.50656715079792,-0.004083736776044455
33,20,rec:Bd25987f72256,0.52,0.5502284883419016,-0.001454016721192386
33,32,all,0.52,0.6543531249999999,-0.0026156250000001213
33,32,odd,0.52,0.6493950014069735,-0.013916246706403013
33,32,even,0.52,0.6591425986158324,0.009048445868284016
33,32,first200,0.52,0.6908529234478601,0.0013562386980108254
33,32,first400,0.52,0.6787850897376899,-0.00931891394385631
33,32,first800,0.52,0.6733638546253365,-0.005812653699977743
33,33,all,0.52,0.5042544394876001,-0.003594267842972565
33,33,odd,0.52,0.5014215113189499,-0.010601551705813672
33,33,even,0.52,0.5072434661525279,0.0035079263067695488
33,33,first200,0.52,0.47460819770946344,-0.02320675105485237
33,33,first400,0.52,0.54490234375,-0.0063867187500000755
33,33,first800,0.52,0.50830078125,-0.0022900390625000266
33,34,all,0.52,0.6424687108886109,-0.002409261576971078
