source,child,segment,segment_start_s,auc,n
child_spatial_s11_odd_even_blocks_b1,61,4,480.0,0.7250000000000001,38
child_spatial_s11_odd_even_blocks_b1,61,5,600.0,0.5,41
child_spatial_s11_odd_even_blocks_b1,61,6,720.0,0.7207207207207207,46
child_spatial_s11_odd_even_blocks_b1,62,0,0.0,0.6136363636363636,49
child_spatial_s11_odd_even_blocks_b1,62,2,240.0,0.5151515151515151,42
child_spatial_s11_odd_even_blocks_b1,62,3,360.0,0.5675675675675675,48
child_spatial_s11_odd_even_blocks_b1,62,4,480.0,0.5492063492063491,44
child_spatial_s11_odd_even_blocks_b1,62,5,600.0,0.4916666666666667,46
child_spatial_s11_odd_even_blocks_b1,62,6,720.0,0.5824915824915825,42
child_spatial_s11_odd_even_blocks_b1,63,0,0.0,0.44117647058823534,44
child_spatial_s11_odd_even_blocks_b1,63,1,120.0,0.5772357723577236,50
child_spatial_s11_odd_even_blocks_b1,63,2,240.0,0.5871794871794872,49
child_spatial_s11_odd_even_blocks_b1,63,3,360.0,0.5275,50
child_spatial_s11_odd_even_blocks_b1,63,4,480.0,0.53125,44
child_spatial_s11_odd_even_blocks_b1,63,5,600.0,0.2265625,40
child_spatial_s11_odd_even_blocks_b1,63,6,720.0,0.4824561403508772,47
child_spatial_s11_odd_even_blocks_b1,64,0,0.0,0.5844298245614035,50
child_spatial_s11_odd_even_blocks_b1,64,1,120.0,0.3360433604336043,50
child_spatial_s11_odd_even_blocks_b1,64,2,240.0,0.3121951219512195,51
child_spatial_s11_odd_even_blocks_b1,64,3,360.0,0.5465465465465464,46
child_spatial_s11_odd_even_blocks_b1,64,4,480.0,0.5304878048780488,51
child_spatial_s11_odd_even_blocks_b1,64,5,600.0,0.42777777777777776,46
child_spatial_s11_odd_even_blocks_b1,64,6,720.0,0.697560975609756,51
child_spatial_s11_odd_even_blocks_b1,65,0,0.0,0.46367521367521375,51
child_spatial_s11_odd_even_blocks_b1,65,1,120.0,0.4916666666666667,49
child_spatial_s11_odd_even_blocks_b1,65,2,240.0,0.51125,50
child_spatial_s11_odd_even_blocks_b1,65,3,360.0,0.41951219512195126,51
child_spatial_s11_odd_even_blocks_b1,65,4,480.0,0.375609756097561,51
child_spatial_s11_odd_even_blocks_b1,65,5,600.0,0.48875,50
child_spatial_s11_odd_even_blocks_b1,65,6,720.0,0.395,50
child_spatial_s11_odd_even_blocks_b1,66,0,0.0,0.5633333333333334,40
child_spatial_s11_odd_even_blocks_b1,66,1,120.0,0.4897435897435898,49
child_spatial_s11_odd_even_blocks_b1,66,2,240.0,0.3298611111111111,41
child_spatial_s11_odd_even_blocks_b1,66,4,480.0,0.5772727272727272,51
child_spatial_s11_odd_even_blocks_b1,66,5,600.0,0.5687645687645687,50
child_spatial_s11_odd_even_blocks_b1,66,6,720.0,0.558641975308642,45
child_spatial_s11_odd_even_blocks_b1,67,0,0.0,0.5112612612612613,49
child_spatial_s11_odd_even_blocks_b1,67,1,120.0,0.4878048780487805,50
child_spatial_s11_odd_even_blocks_b1,67,2,240.0,0.4624999999999999,50
child_spatial_s11_odd_even_blocks_b1,67,3,360.0,0.5575000000000001,50
child_spatial_s11_odd_even_blocks_b1,67,4,480.0,0.5897435897435896,50
child_spatial_s11_odd_even_blocks_b1,67,5,600.0,0.7224999999999999,50
child_spatial_s11_odd_even_blocks_b1,67,6,720.0,0.4375,50
child_spatial_s11_odd_even_blocks_b1,68,0,0.0,0.5580645161290323,41
child_spatial_s11_odd_even_blocks_b1,69,0,0.0,0.3881578947368421,50
child_spatial_s11_odd_even_blocks_b1,69,1,120.0,0.4135802469135802,45
child_spatial_s11_odd_even_blocks_b1,69,2,240.0,0.26,50
child_spatial_s11_odd_even_blocks_b1,69,3,360.0,0.31363636363636366,51
child_spatial_s11_odd_even_blocks_b1,69,4,480.0,0.46794871794871795,49
child_spatial_s11_odd_even_blocks_b1,69,5,600.0,0.4175,50
child_spatial_s11_odd_even_blocks_b1,69,6,720.0,0.4761904761904762,51
child_spatial_s11_odd_even_blocks_b1,70,0,0.0,0.39964157706093195,40
child_spatial_s11_odd_even_blocks_b1,70,1,120.0,0.53125,40
child_spatial_s11_odd_even_blocks_b1,70,3,360.0,0.5666666666666667,46
child_spatial_s11_odd_even_blocks_b1,70,4,480.0,0.6578947368421052,47
child_spatial_s11_odd_even_blocks_b1,70,6,720.0,0.47265625,40
child_spatial_s11_odd_even_blocks_b1,71,0,0.0,0.6689814814814814,48
child_spatial_s11_odd_even_blocks_b1,71,1,120.0,0.5853658536585364,50
child_spatial_s11_odd_even_blocks_b1,71,2,240.0,0.5864864864864865,47
child_spatial_s11_odd_even_blocks_b1,71,3,360.0,0.7,50
child_spatial_s11_odd_even_blocks_b1,71,4,480.0,0.39182692307692313,34
child_spatial_s11_odd_even_blocks_b1,71,5,600.0,0.4700854700854701,48
child_spatial_s11_odd_even_blocks_b1,71,6,720.0,0.5625,36
child_spatial_s11_odd_even_blocks_b1,72,2,240.0,0.5,45
child_spatial_s11_odd_even_blocks_b1,72,3,360.0,0.6425,50
child_spatial_s11_odd_even_blocks_b1,72,4,480.0,0.237037037037037,39
child_spatial_s22_odd_even_blocks_b0,0,0,0.0,0.5223214285714286,36
child_spatial_s22_odd_even_blocks_b0,0,1,120.0,0.564327485380117,47
child_spatial_s22_odd_even_blocks_b0,0,2,240.0,0.5235294117647059,44
child_spatial_s22_odd_even_blocks_b0,0,3,360.0,0.4222222222222222,49
child_spatial_s22_odd_even_blocks_b0,0,4,480.0,0.49375,42
child_spatial_s22_odd_even_blocks_b0,0,6,720.0,0.59125,50
child_spatial_s22_odd_even_blocks_b0,1,0,0.0,0.5007352941176471,97
child_spatial_s22_odd_even_blocks_b0,1,1,120.0,0.36312500000000003,100
child_spatial_s22_odd_even_blocks_b0,1,2,240.0,0.46815089672232524,98
child_spatial_s22_odd_even_blocks_b0,1,3,360.0,0.48958333333333337,94
child_spatial_s22_odd_even_blocks_b0,1,4,480.0,0.6160337552742615,97
child_spatial_s22_odd_even_blocks_b0,1,5,600.0,0.486449864498645,100
child_spatial_s22_odd_even_blocks_b0,2,0,0.0,0.4826388888888889,44
child_spatial_s22_odd_even_blocks_b0,2,2,240.0,0.5886363636363635,51
child_spatial_s22_odd_even_blocks_b0,2,3,360.0,0.5656565656565656,42
child_spatial_s22_odd_even_blocks_b0,2,5,600.0,0.5833333333333333,37
child_spatial_s22_odd_even_blocks_b0,3,0,0.0,0.5338753387533874,50
child_spatial_s22_odd_even_blocks_b0,3,1,120.0,0.4368421052631579,48
child_spatial_s22_odd_even_blocks_b0,3,2,240.0,0.6,51
child_spatial_s22_odd_even_blocks_b0,3,3,360.0,0.7182539682539683,51
child_spatial_s22_odd_even_blocks_b0,3,4,480.0,0.5257452574525745,50
child_spatial_s22_odd_even_blocks_b0,3,5,600.0,0.7181571815718157,50
child_spatial_s22_odd_even_blocks_b0,4,0,0.0,0.575880758807588,100
child_spatial_s22_odd_even_blocks_b0,4,1,120.0,0.5710526315789475,96
child_spatial_s22_odd_even_blocks_b0,4,2,240.0,0.5219178082191781,93
child_spatial_s22_odd_even_blocks_b0,4,3,360.0,0.5036764705882353,89
child_spatial_s22_odd_even_blocks_b0,4,4,480.0,0.641025641025641,96
child_spatial_s22_odd_even_blocks_b0,4,5,600.0,0.5312071330589849,99
child_spatial_s22_odd_even_blocks_b0,5,0,0.0,0.6504065040650406,50
child_spatial_s22_odd_even_blocks_b0,5,1,120.0,0.49250000000000005,50
child_spatial_s22_odd_even_blocks_b0,5,2,240.0,0.441025641025641,49
child_spatial_s22_odd_even_blocks_b0,5,3,360.0,0.5806878306878307,51
child_spatial_s22_odd_even_blocks_b0,5,4,480.0,0.5313390313390314,48
child_spatial_s22_odd_even_blocks_b0,5,5,600.0,0.5251322751322751,51
child_spatial_s22_odd_even_blocks_b0,6,1,120.0,0.3823529411764706,42
child_spatial_s22_odd_even_blocks_b0,6,2,240.0,0.6923076923076923,49
child_spatial_s22_odd_even_blocks_b0,6,3,360.0,0.42948717948717946,47
child_spatial_s22_odd_even_blocks_b0,8,1,120.0,0.5230769230769231,49
child_spatial_s22_odd_even_blocks_b0,8,2,240.0,0.42942942942942935,46
child_spatial_s22_odd_even_blocks_b0,8,3,360.0,0.3080357142857143,50
child_spatial_s22_odd_even_blocks_b0,8,4,480.0,0.5575,50
child_spatial_s22_odd_even_blocks_b0,8,5,600.0,0.45625,48
child_spatial_s22_odd_even_blocks_b0,10,0,0.0,0.6083333333333334,49
child_spatial_s22_odd_even_blocks_b0,10,1,120.0,0.6000000000000001,50
child_spatial_s22_odd_even_blocks_b0,10,2,240.0,0.49090909090909085,51
child_spatial_s22_odd_even_blocks_b0,10,3,360.0,0.5528455284552845,50
child_spatial_s22_odd_even_blocks_b0,10,4,480.0,0.6558265582655827,50
child_spatial_s22_odd_even_blocks_b0,10,5,600.0,0.6055555555555555,49
child_spatial_s22_odd_even_blocks_b0,11,0,0.0,0.5156695156695157,48
child_spatial_s22_odd_even_blocks_b0,11,1,120.0,0.7057142857142857,45
child_spatial_s22_odd_even_blocks_b0,11,2,240.0,0.49747474747474746,47
child_spatial_s22_odd_even_blocks_b0,11,3,360.0,0.6048387096774194,39
child_spatial_s22_odd_even_blocks_b0,11,4,480.0,0.568918918918919,47
child_spatial_s22_odd_even_blocks_b0,12,0,0.0,0.6333333333333333,49
child_spatial_s22_odd_even_blocks_b0,12,1,120.0,0.5486842105263158,48
child_spatial_s22_odd_even_blocks_b0,12,2,240.0,0.6641025641025641,49
child_spatial_s22_odd_even_blocks_b0,12,3,360.0,0.6731707317073171,51
child_spatial_s22_odd_even_blocks_b0,12,4,480.0,0.5754985754985755,48
child_spatial_s22_odd_even_blocks_b0,12,5,600.0,0.524390243902439,50
child_spatial_s22_odd_even_blocks_b0,13,0,0.0,0.5691056910569106,50
child_spatial_s22_odd_even_blocks_b0,13,1,120.0,0.5921052631578948,48
child_spatial_s22_odd_even_blocks_b0,13,2,240.0,0.5049999999999999,50
child_spatial_s22_odd_even_blocks_b0,13,3,360.0,0.5745257452574526,50
child_spatial_s22_odd_even_blocks_b0,13,4,480.0,0.6016260162601625,50
child_spatial_s22_odd_even_blocks_b0,13,5,600.0,0.6775067750677506,50
child_spatial_s22_odd_even_blocks_b0,14,0,0.0,0.5447154471544715,50
child_spatial_s22_odd_even_blocks_b0,14,1,120.0,0.6263157894736842,48
child_spatial_s22_odd_even_blocks_b0,14,2,240.0,0.49,50
child_spatial_s22_odd_even_blocks_b0,14,3,360.0,0.5888888888888889,49
child_spatial_s22_odd_even_blocks_b0,14,4,480.0,0.496875,48
child_spatial_s22_odd_even_blocks_b0,14,5,600.0,0.48509485094850946,50
child_spatial_s22_odd_even_blocks_b0,15,0,0.0,0.4730639730639731,42
child_spatial_s22_odd_even_blocks_b0,15,2,240.0,0.5375,49
child_spatial_s22_odd_even_blocks_b0,15,3,360.0,0.7967479674796748,50
child_spatial_s22_odd_even_blocks_b0,15,4,480.0,0.4125,50
child_spatial_s22_odd_even_blocks_b0,15,5,600.0,0.4560810810810811,45
child_spatial_s22_odd_even_blocks_b0,16,0,0.0,0.5033783783783784,45
child_spatial_s22_odd_even_blocks_b0,16,1,120.0,0.5425,50
child_spatial_s22_odd_even_blocks_b0,16,2,240.0,0.5156695156695157,48
child_spatial_s22_odd_even_blocks_b0,16,3,360.0,0.6070460704607046,50
child_spatial_s22_odd_even_blocks_b0,16,4,480.0,0.4536585365853658,51
child_spatial_s22_odd_even_blocks_b0,16,5,600.0,0.6217105263157895,46
child_spatial_s22_odd_even_blocks_b0,17,0,0.0,0.586894586894587,48
child_spatial_s22_odd_even_blocks_b0,17,1,120.0,0.5162162162162162,47
child_spatial_s22_odd_even_blocks_b0,17,3,360.0,0.40405405405405403,47
child_spatial_s22_odd_even_blocks_b0,18,1,120.0,0.3672839506172839,45
child_spatial_s22_odd_even_blocks_b0,18,2,240.0,0.3815789473684211,48
child_spatial_s22_odd_even_blocks_b0,18,3,360.0,0.5426829268292683,49
child_spatial_s22_odd_even_blocks_b0,18,4,480.0,0.30250000000000005,50
child_spatial_s22_odd_even_blocks_b0,18,5,600.0,0.4986449864498645,50
child_spatial_s22_odd_even_blocks_b0,19,0,0.0,0.5826558265582655,50
child_spatial_s22_odd_even_blocks_b0,19,1,120.0,0.44473684210526315,48
child_spatial_s22_odd_even_blocks_b0,19,2,240.0,0.36375,50
child_spatial_s22_odd_even_blocks_b0,19,3,360.0,0.38492063492063494,51
child_spatial_s22_odd_even_blocks_b0,19,4,480.0,0.56,50
child_spatial_s22_odd_even_blocks_b0,19,5,600.0,0.6788617886178862,50
child_spatial_s22_odd_even_blocks_b0,20,0,0.0,0.6571815718157181,100
child_spatial_s22_odd_even_blocks_b0,20,1,120.0,0.6328947368421053,96
child_spatial_s22_odd_even_blocks_b0,20,2,240.0,0.46637426900584794,91
child_spatial_s22_odd_even_blocks_b0,20,3,360.0,0.5464409722222223,88
child_spatial_s22_odd_even_blocks_b0,20,4,480.0,0.4340753424657534,89
child_spatial_s22_odd_even_blocks_b0,20,5,600.0,0.4471624266144814,87
child_spatial_s22_odd_even_blocks_b0,21,0,0.0,0.6138888888888889,49
child_spatial_s22_odd_even_blocks_b0,21,1,120.0,0.5294117647058824,43
child_spatial_s22_odd_even_blocks_b0,21,2,240.0,0.4722222222222222,46
child_spatial_s22_odd_even_blocks_b0,21,3,360.0,0.40909090909090906,41
child_spatial_s22_odd_even_blocks_b0,21,4,480.0,0.513888888888889,44
child_spatial_s22_odd_even_blocks_b0,21,5,600.0,0.5249999999999999,49
child_spatial_s22_odd_even_blocks_b0,22,0,0.0,0.42773892773892774,79
child_spatial_s22_odd_even_blocks_b0,22,1,120.0,0.5787037037037037,35
child_spatial_s22_odd_even_blocks_b0,22,2,240.0,0.5961945031712474,54
child_spatial_s22_odd_even_blocks_b0,22,3,360.0,0.37142857142857144,43
child_spatial_s22_odd_even_blocks_b0,22,5,600.0,0.572463768115942,55
child_spatial_s22_odd_even_blocks_b0,23,0,0.0,0.43333333333333335,49
child_spatial_s22_odd_even_blocks_b0,23,1,120.0,0.6628205128205128,49
child_spatial_s22_odd_even_blocks_b0,23,2,240.0,0.6170731707317073,51
child_spatial_s22_odd_even_blocks_b0,23,3,360.0,0.6324404761904762,50
child_spatial_s22_odd_even_blocks_b0,23,4,480.0,0.6225,50
child_spatial_s22_odd_even_blocks_b0,23,5,600.0,0.6910569105691057,50
child_spatial_s22_odd_even_blocks_b0,24,0,0.0,0.3801775147928994,65
child_spatial_s22_odd_even_blocks_b0,24,1,120.0,0.6023368251410153,90
child_spatial_s22_odd_even_blocks_b0,24,2,240.0,0.5813234384662956,98
child_spatial_s22_odd_even_blocks_b0,24,3,360.0,0.59,91
child_spatial_s22_odd_even_blocks_b0,24,4,480.0,0.4539295392953929,100
child_spatial_s22_odd_even_blocks_b0,24,5,600.0,0.44601638123603876,96
child_spatial_s22_odd_even_blocks_b0,25,0,0.0,0.42669007901668127,84
child_spatial_s22_odd_even_blocks_b0,25,1,120.0,0.5,87
child_spatial_s22_odd_even_blocks_b0,25,2,240.0,0.45065789473684215,99
child_spatial_s22_odd_even_blocks_b0,25,3,360.0,0.4675925925925926,90
child_spatial_s22_odd_even_blocks_b0,25,4,480.0,0.3762962962962963,93
child_spatial_s22_odd_even_blocks_b0,25,5,600.0,0.4705314009661835,84
child_spatial_s22_odd_even_blocks_b0,26,0,0.0,0.52710027100271,50
child_spatial_s22_odd_even_blocks_b0,26,1,120.0,0.5435897435897435,49
child_spatial_s22_odd_even_blocks_b0,26,2,240.0,0.5674999999999999,50
child_spatial_s22_odd_even_blocks_b0,26,3,360.0,0.6140350877192983,47
child_spatial_s22_odd_even_blocks_b0,26,4,480.0,0.7692307692307693,48
child_spatial_s22_odd_even_blocks_b0,26,5,600.0,0.5574324324324325,45
child_spatial_s22_odd_even_blocks_b0,27,0,0.0,0.6476964769647696,50
child_spatial_s22_odd_even_blocks_b0,27,1,120.0,0.6555555555555556,46
child_spatial_s22_odd_even_blocks_b0,27,2,240.0,0.6425000000000001,50
child_spatial_s22_odd_even_blocks_b0,27,3,360.0,0.6192411924119241,50
child_spatial_s22_odd_even_blocks_b0,27,4,480.0,0.5341880341880342,48
child_spatial_s22_odd_even_blocks_b0,27,5,600.0,0.3577235772357723,50
child_spatial_s22_odd_even_blocks_b0,30,0,0.0,0.524390243902439,50
child_spatial_s22_odd_even_blocks_b0,30,1,120.0,0.6950000000000001,50
child_spatial_s22_odd_even_blocks_b0,30,2,240.0,0.5975,50
child_spatial_s22_odd_even_blocks_b0,30,3,360.0,0.6243386243386244,51
child_spatial_s22_odd_even_blocks_b0,30,4,480.0,0.7777777777777777,49
child_spatial_s22_odd_even_blocks_b0,30,5,600.0,0.5799457994579946,50
child_spatial_s22_odd_even_blocks_b0,31,0,0.0,0.41970486111111116,88
child_spatial_s22_odd_even_blocks_b0,31,1,120.0,0.6011860637509266,90
child_spatial_s22_odd_even_blocks_b0,31,2,240.0,0.5955882352941176,85
child_spatial_s22_odd_even_blocks_b0,31,3,360.0,0.5726890756302522,87
child_spatial_s22_odd_even_blocks_b0,31,4,480.0,0.5362318840579711,84
child_spatial_s22_odd_even_blocks_b0,31,5,600.0,0.5776785714285715,86
child_spatial_s22_odd_even_blocks_b0,32,0,0.0,0.695,50
child_spatial_s22_odd_even_blocks_b0,32,1,120.0,0.745,50
child_spatial_s22_odd_even_blocks_b0,32,2,240.0,0.5,51
child_spatial_s22_odd_even_blocks_b0,32,3,360.0,0.5609756097560976,50
child_spatial_s22_odd_even_blocks_b0,32,4,480.0,0.64,50
child_spatial_s22_odd_even_blocks_b0,32,5,600.0,0.6476964769647695,50
child_spatial_s22_odd_even_blocks_b0,33,0,0.0,0.4305555555555555,49
child_spatial_s22_odd_even_blocks_b0,33,1,120.0,0.6512820512820513,49
child_spatial_s22_odd_even_blocks_b0,33,2,240.0,0.6425000000000001,50
child_spatial_s22_odd_even_blocks_b0,33,3,360.0,0.4751461988304093,47
child_spatial_s22_odd_even_blocks_b0,33,4,480.0,0.6341463414634146,50
child_spatial_s22_odd_even_blocks_b0,33,5,600.0,0.6233062330623307,50
child_spatial_s22_odd_even_blocks_b0,34,0,0.0,0.2953929539295393,50
child_spatial_s22_odd_even_blocks_b0,34,1,120.0,0.6175,50
child_spatial_s22_odd_even_blocks_b0,34,2,240.0,0.6409090909090909,51
child_spatial_s22_odd_even_blocks_b0,34,3,360.0,0.4894179894179894,51
child_spatial_s22_odd_even_blocks_b0,34,4,480.0,0.37037037037037035,51
child_spatial_s22_odd_even_blocks_b0,34,5,600.0,0.4823848238482385,50
child_spatial_s22_odd_even_blocks_b0,35,0,0.0,0.5441595441595442,48
child_spatial_s22_odd_even_blocks_b0,35,1,120.0,0.48142857142857143,45
child_spatial_s22_odd_even_blocks_b0,35,2,240.0,0.49849849849849853,46
child_spatial_s22_odd_even_blocks_b0,35,3,360.0,0.5962059620596205,50
child_spatial_s22_odd_even_blocks_b0,35,4,480.0,0.34750000000000003,50
child_spatial_s22_odd_even_blocks_b0,35,5,600.0,0.35772357723577236,50
child_spatial_s22_odd_even_blocks_b0,36,0,0.0,0.4707602339181286,47
child_spatial_s22_odd_even_blocks_b0,36,1,120.0,0.5884615384615386,49
child_spatial_s22_odd_even_blocks_b0,36,2,240.0,0.5027027027027027,47
child_spatial_s22_odd_even_blocks_b0,36,4,480.0,0.3993055555555555,44
child_spatial_s22_odd_even_blocks_b0,36,5,600.0,0.5365853658536586,49
child_spatial_s22_odd_even_blocks_b0,37,0,0.0,0.4934640522875817,43
child_spatial_s22_odd_even_blocks_b0,37,2,240.0,0.1923076923076923,35
child_spatial_s22_odd_even_blocks_b0,38,0,0.0,0.5995934959349594,100
child_spatial_s22_odd_even_blocks_b0,38,1,120.0,0.7575,100
child_spatial_s22_odd_even_blocks_b0,38,2,240.0,0.6828449328449329,99
child_spatial_s22_odd_even_blocks_b0,38,3,360.0,0.7325102880658436,99
child_spatial_s22_odd_even_blocks_b0,38,4,480.0,0.5754458161865569,99
child_spatial_s22_odd_even_blocks_b0,38,5,600.0,0.7157064471879286,99
child_spatial_s22_odd_even_blocks_b0,39,0,0.0,0.4959349593495935,50
child_spatial_s22_odd_even_blocks_b0,39,1,120.0,0.525,50
child_spatial_s22_odd_even_blocks_b0,39,2,240.0,0.6347222222222222,49
child_spatial_s22_odd_even_blocks_b0,39,3,360.0,0.5952380952380952,51
child_spatial_s22_odd_even_blocks_b0,39,4,480.0,0.4186991869918699,50
child_spatial_s22_odd_even_blocks_b0,39,5,600.0,0.7042682926829269,49
child_spatial_s22_odd_even_blocks_b0,40,0,0.0,0.5396825396825397,44
child_spatial_s22_odd_even_blocks_b0,40,1,120.0,0.5887499999999999,50
child_spatial_s22_odd_even_blocks_b0,40,2,240.0,0.48366013071895425,43
child_spatial_s22_odd_even_blocks_b0,40,5,600.0,0.46732026143790856,43
child_spatial_s22_odd_even_blocks_b0,41,0,0.0,0.49880382775119614,49
child_spatial_s22_odd_even_blocks_b0,41,1,120.0,0.5174825174825175,50
child_spatial_s22_odd_even_blocks_b0,41,2,240.0,0.4545454545454545,50
child_spatial_s22_odd_even_blocks_b0,41,3,360.0,0.4725609756097561,49
child_spatial_s22_odd_even_blocks_b0,41,4,480.0,0.5625,50
child_spatial_s22_odd_even_blocks_b0,41,5,600.0,0.45499999999999996,50
child_spatial_s22_odd_even_blocks_b0,42,0,0.0,0.6260162601626016,50
child_spatial_s22_odd_even_blocks_b0,42,1,120.0,0.37435897435897436,49
child_spatial_s22_odd_even_blocks_b0,42,2,240.0,0.5152777777777777,49
child_spatial_s22_odd_even_blocks_b0,42,3,360.0,0.46283783783783783,45
child_spatial_s22_odd_even_blocks_b0,42,4,480.0,0.3,50
child_spatial_s22_odd_even_blocks_b0,42,5,600.0,0.30714285714285716,43
child_spatial_s22_odd_even_blocks_b0,43,0,0.0,0.5555555555555556,50
child_spatial_s22_odd_even_blocks_b0,43,1,120.0,0.3435897435897436,49
child_spatial_s22_odd_even_blocks_b0,43,2,240.0,0.6268292682926829,51
child_spatial_s22_odd_even_blocks_b0,43,4,480.0,0.6422764227642276,50
child_spatial_s22_odd_even_blocks_b0,43,5,600.0,0.6859756097560975,49
child_spatial_s22_odd_even_blocks_b0,44,2,240.0,0.5324324324324324,47
child_spatial_s22_odd_even_blocks_b0,44,3,360.0,0.575,49
child_spatial_s22_odd_even_blocks_b0,44,4,480.0,0.49462365591397844,40
child_spatial_s22_odd_even_blocks_b0,44,5,600.0,0.5050675675675675,45
child_spatial_s22_odd_even_blocks_b0,45,0,0.0,0.4993224932249322,100
child_spatial_s22_odd_even_blocks_b0,45,1,120.0,0.588125,100
child_spatial_s22_odd_even_blocks_b0,45,2,240.0,0.6741071428571428,101
child_spatial_s22_odd_even_blocks_b0,45,3,360.0,0.4571917808219178,89
child_spatial_s22_odd_even_blocks_b0,45,4,480.0,0.576171875,80
child_spatial_s22_odd_even_blocks_b0,45,5,600.0,0.46393557422969184,101
child_spatial_s22_odd_even_blocks_b0,46,0,0.0,0.43499999999999994,50
child_spatial_s22_odd_even_blocks_b0,46,1,120.0,0.36666666666666664,39
child_spatial_s22_odd_even_blocks_b0,46,2,240.0,0.4842105263157895,48
child_spatial_s22_odd_even_blocks_b0,46,4,480.0,0.40441176470588236,42
child_spatial_s22_odd_even_blocks_b0,46,5,600.0,0.4391891891891892,45
child_spatial_s22_odd_even_blocks_b0,47,0,0.0,0.5501355013550135,50
child_spatial_s22_odd_even_blocks_b0,47,1,120.0,0.46375,50
child_spatial_s22_odd_even_blocks_b0,47,2,240.0,0.30125,50
child_spatial_s22_odd_even_blocks_b0,47,3,360.0,0.6178861788617886,50
child_spatial_s22_odd_even_blocks_b0,47,4,480.0,0.44,50
child_spatial_s22_odd_even_blocks_b0,47,5,600.0,0.5067750677506775,50
child_spatial_s22_odd_even_blocks_b0,48,0,0.0,0.6481481481481481,48
child_spatial_s22_odd_even_blocks_b0,48,2,240.0,0.5328571428571429,45
child_spatial_s22_odd_even_blocks_b0,48,4,480.0,0.44999999999999996,50
child_spatial_s22_odd_even_blocks_b0,49,0,0.0,0.5555555555555556,50
child_spatial_s22_odd_even_blocks_b0,49,1,120.0,0.4775,50
child_spatial_s22_odd_even_blocks_b0,49,2,240.0,0.52,50
child_spatial_s22_odd_even_blocks_b0,49,3,360.0,0.44345238095238093,50
child_spatial_s22_odd_even_blocks_b0,49,4,480.0,0.5341463414634147,51
child_spatial_s22_odd_even_blocks_b0,49,5,600.0,0.5989159891598915,50
child_spatial_s22_odd_even_blocks_b0,50,2,240.0,0.5571428571428572,43
child_spatial_s22_odd_even_blocks_b0,50,4,480.0,0.5081699346405228,43
child_spatial_s22_odd_even_blocks_b0,50,5,600.0,0.5222222222222223,49
child_spatial_s22_odd_even_blocks_b0,51,0,0.0,0.5338753387533876,100
child_spatial_s22_odd_even_blocks_b0,51,1,120.0,0.5427631578947368,99
child_spatial_s22_odd_even_blocks_b0,51,2,240.0,0.5310427968655816,100
child_spatial_s22_odd_even_blocks_b0,51,3,360.0,0.4342818428184282,100
child_spatial_s22_odd_even_blocks_b0,51,4,480.0,0.510840108401084,100
child_spatial_s22_odd_even_blocks_b0,51,5,600.0,0.5806233062330624,100
child_spatial_s22_odd_even_blocks_b0,52,0,0.0,0.5583333333333333,49
child_spatial_s22_odd_even_blocks_b0,52,1,120.0,0.4440789473684211,46
child_spatial_s22_odd_even_blocks_b0,52,2,240.0,0.3121951219512195,51
child_spatial_s22_odd_even_blocks_b0,52,3,360.0,0.34523809523809523,50
child_spatial_s22_odd_even_blocks_b0,52,4,480.0,0.44499999999999995,50
child_spatial_s22_odd_even_blocks_b0,52,5,600.0,0.37262872628726285,50
child_spatial_s22_odd_even_blocks_b0,53,0,0.0,0.6944444444444444,49
child_spatial_s22_odd_even_blocks_b0,53,1,120.0,0.30500000000000005,50
child_spatial_s22_odd_even_blocks_b0,53,2,240.0,0.3162393162393162,48
child_spatial_s22_odd_even_blocks_b0,53,3,360.0,0.6666666666666666,51
child_spatial_s22_odd_even_blocks_b0,53,4,480.0,0.245,50
child_spatial_s22_odd_even_blocks_b0,53,5,600.0,0.35327635327635326,48
child_spatial_s22_odd_even_blocks_b0,54,0,0.0,0.34417344173441733,50
child_spatial_s22_odd_even_blocks_b0,54,1,120.0,0.5075000000000001,50
child_spatial_s22_odd_even_blocks_b0,54,2,240.0,0.6341463414634146,51
child_spatial_s22_odd_even_blocks_b0,54,3,360.0,0.7280701754385964,47
child_spatial_s22_odd_even_blocks_b0,54,4,480.0,0.4083333333333333,49
child_spatial_s22_odd_even_blocks_b0,54,5,600.0,0.3170731707317073,49
child_spatial_s22_odd_even_blocks_b0,56,0,0.0,0.5025641025641026,49
child_spatial_s22_odd_even_blocks_b0,56,1,120.0,0.4486111111111112,49
child_spatial_s22_odd_even_blocks_b0,56,2,240.0,0.45249999999999996,50
child_spatial_s22_odd_even_blocks_b0,56,3,360.0,0.57375,50
child_spatial_s22_odd_even_blocks_b0,56,4,480.0,0.5745257452574526,50
child_spatial_s22_odd_even_blocks_b0,56,5,600.0,0.6558265582655827,50
child_spatial_s22_odd_even_blocks_b0,57,0,0.0,0.7100271002710027,50
child_spatial_s22_odd_even_blocks_b0,57,1,120.0,0.33076923076923076,49
child_spatial_s22_odd_even_blocks_b0,57,2,240.0,0.65,50
child_spatial_s22_odd_even_blocks_b0,57,3,360.0,0.6507936507936508,51
child_spatial_s22_odd_even_blocks_b0,57,4,480.0,0.5338753387533874,50
child_spatial_s22_odd_even_blocks_b0,57,5,600.0,0.5805555555555555,49
child_spatial_s22_odd_even_blocks_b0,58,0,0.0,0.4281842818428184,50
