bias_b_minus_a_uv,bias_b_minus_a_uv_bootstrap_valid,bias_b_minus_a_uv_ci_high,bias_b_minus_a_uv_ci_low,cohort_label,condition,difference_sd_uv,icc_a1,icc_a1_bootstrap_valid,icc_a1_ci_high,icc_a1_ci_low,loa_high_uv,loa_low_uv,n_candidates,pearson_r,pearson_r_bootstrap_valid,pearson_r_ci_high,pearson_r_ci_low,rmse_uv,sampling,split,status,support,variant
0.14720777712647132,2000,0.6271062208945831,-0.28402212911663693,HA,code2,1.7220798828142183,0.7892701948242258,2000,0.8576899345748155,0.6881499259280819,3.5224843474423393,-3.2280687931893963,56,0.7881158328446507,2000,0.865493067597708,0.6926106451384197,1.7129719319162597,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_avg18_matched
0.00334595768683079,2000,0.425482980510005,-0.4336328735731425,HA,code2,1.583721444275504,0.7739583818425262,2000,0.8748804592628113,0.5807050625022648,3.1074399884668185,-3.100748073093157,49,0.7720877723928603,2000,0.8775417539967011,0.5851408397624238,1.567481289169956,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_frontoposterior100
-0.05427172757270506,2000,0.41056994279467746,-0.5109132873418885,HA,code2,1.5814746868780387,0.7227624399079677,2000,0.8319870198124293,0.5258536053747452,3.045418658708251,-3.153962113853661,46,0.7202492773975487,2000,0.8389519536338396,0.5292609738589914,1.5651315243708335,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_scalp100
0.01995122284060244,2000,0.44540885459620505,-0.34365212071693785,HA,code2,1.4020685304238132,0.7898953792201915,2000,0.8880748778835371,0.5944058756394104,2.768005542471276,-2.7281030967900715,46,0.7864420237231831,2000,0.8902116536977193,0.6012123001404068,1.386888429571799,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_avg20
0.08234873068809334,2000,0.49139100998427593,-0.3045007525831308,HA,code2,1.413311695435664,0.6986897367775495,2000,0.8292997400628221,0.45844242803335916,2.8524396537419943,-2.687742192365808,46,0.6956655266139408,2000,0.8356871807290697,0.46736443177429415,1.4002886977101372,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp05_avg20_matched
0.09242393817383915,2000,0.5377841082055764,-0.2757570296092061,HA,code2,1.453057590467814,0.8025487364418942,2000,0.8913709641001606,0.6216987885968505,2.940416815490755,-2.7555689391430764,46,0.8001129096999758,2000,0.8932447681128134,0.6296302506626432,1.4401454994028544,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_avg18_matched
-0.008200292650644819,2000,0.45377453890345787,-0.468750327068433,HA,code2,1.6308228531882378,0.6896234036205513,2000,0.8022397055264249,0.4902840906297604,3.188212499598301,-3.204613084899591,46,0.6908293520716476,2000,0.8170404204064619,0.49501152336472826,1.6130199619537968,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_frontoposterior100
-0.05427172757270506,2000,0.409763702329351,-0.4765096324719244,HA,code2,1.5814746868780387,0.7227624399079677,2000,0.8362290386370823,0.5140005359186788,3.045418658708251,-3.153962113853661,46,0.7202492773975487,2000,0.8429599675432293,0.5216036370456142,1.5651315243708335,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_scalp100
0.07176990050343944,2000,0.6605350328179512,-0.43415546194834925,HA,code2_minus_code1,2.0519850333244163,0.4424986029087027,2000,0.5686789632398563,0.25718757912660345,4.093660565819295,-3.950120764812416,56,0.4731731327715341,2000,0.6578974251986281,0.2581404030823105,2.034847279180442,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_avg20
0.1719679567443299,2000,0.8449922037331632,-0.3959534135334987,HA,code2_minus_code1,2.394257746713074,0.03591896570926695,2000,0.43819047517231147,-0.22986057180650687,4.864713140301955,-4.520777226813296,56,0.03672375089199114,2000,0.4488083233132523,-0.2528747753773918,2.379007691730338,balanced_per_code,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp05_avg20_matched
